id,organisation_id,project_id,name,short_name,country,city,role,activity_type,sme,ec_contribution,total_cost
1476644,999985708,745944,UNIVERSITEIT VAN AMSTERDAM,UvA,NL,Amsterdam,coordinator,HES,f,165598.80,165598.80
1476159,999869114,840450,UNIVERSITAET INNSBRUCK,UIBK,AT,Innsbruck,coordinator,HES,f,186167.04,186167.04
1476213,999995408,716648,FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG,FAU,DE,ERLANGEN,coordinator,HES,f,1461500.00,1461500.00
1476263,999997736,795107,AARHUS UNIVERSITET,AU,DK,Aarhus C,coordinator,HES,f,200194.80,200194.80
1476303,999866010,838454,UNIVERSITY OF DURHAM,UNIVERSITY OF DURHAM,UK,DURHAM,coordinator,HES,f,224933.76,224933.76
1476539,999977463,964191,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,participant,HES,f,578580.00,578580.00
1476540,999909854,964191,IBM RESEARCH GMBH,IBM,CH,RUESCHLIKON,participant,PRC,f,793750.00,793750.00
1476541,999868726,964191,FRIEDRICH-SCHILLER-UNIVERSITÄT JENA,UNI JENA,DE,JENA,participant,HES,f,518900.00,518900.00
1476542,897067059,964191,UNIVERSITE PARIS-SACLAY,,FR,GIF-SUR-YVETTE,participant,HES,f,593758.00,593758.75
1476543,999977269,964191,TECHNISCHE UNIVERSITEIT EINDHOVEN,TU/e,NL,Eindhoven,coordinator,HES,f,1268140.00,1268140.00
1476544,999997930,964191,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,thirdparty,REC,f,0.00,0.00
1476567,999849617,820314,UNIVERSITAET SIEGEN,,DE,Siegen,participant,HES,f,555812.50,555812.50
1476568,999852721,820314,THE UNIVERSITY OF SUSSEX,UOS,UK,BRIGHTON,participant,HES,f,550390.00,550390.00
1476569,999975038,820314,THE HEBREW UNIVERSITY OF JERUSALEM,THE HEBREW UNIVERSITY OF JERUSALEM,IL,JERUSALEM,participant,HES,f,341901.25,341901.25
1476570,999524570,820314,FOUNDATION FOR THEORETICAL AND COMPUTATIONAL PHYSICS AND ASTROPHYSICS,TCPA FOUNDATION,BG,SOFIA,coordinator,REC,f,366708.75,366708.75
1476571,999981828,820314,GOTTFRIED WILHELM LEIBNIZ UNIVERSITAET HANNOVER,LUH,DE,Hannover,participant,HES,f,548531.25,548531.25
1476581,999979015,818195,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,1999375.00,1999375.00
1476600,999981149,101032241,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,BE,Leuven,coordinator,REC,f,166320.00,166320.00
1476645,999973971,810451,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,CH,LAUSANNE,participant,HES,f,2674950.00,2674950.00
1476646,999979015,810451,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,participant,HES,f,2499999.00,2499999.00
1476647,999994923,810451,PAUL SCHERRER INSTITUT,PSI,CH,VILLIGEN PSI,coordinator,REC,f,6262605.00,6262605.00
1476648,999885022,810451,STOCKHOLMS UNIVERSITET,,SE,Stockholm,participant,HES,f,2499943.75,2499943.75
1476896,999903064,800986,TURUN YLIOPISTO,UNIVERSITY OF TURKU,FI,Turku,coordinator,HES,f,99405.00,99405.00
1480550,999844864,642069,UNIVERSITA DEGLI STUDI DI ROMA TOR VERGATA,UNITOV,IT,Roma,participant,HES,f,516122.64,516122.64
1480551,999977172,642069,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,CAMBRIDGE,partner,HES,f,,0.00
1480552,999993468,642069,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,partner,HES,f,,0.00
1480553,999980470,642069,FORSCHUNGSZENTRUM JULICH GMBH,FZJ,DE,JULICH,partner,REC,f,,0.00
1480554,999845446,642069,"THE PROVOST, FELLOWS, FOUNDATION SCHOLARS & THE OTHER MEMBERS OF BOARD, OF THE COLLEGE OF THE HOLY & UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN",TRINITY COLLEGE DUBLIN,IE,Dublin,partner,HES,f,,0.00
1480555,951696586,642069,OakLabs GmbH,,DE,Hennigsdorf,partner,PRC,t,,0.00
1480556,999983962,642069,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,DE,Aachen,participant,HES,f,498432.96,498432.96
1480557,999909854,642069,IBM RESEARCH GMBH,IBM,CH,RUESCHLIKON,partner,PRC,f,,0.00
1480558,988614010,642069,EUROTECH SPA,EUROTECH,IT,Amaro,partner,PRC,f,,0.00
1480559,999858735,642069,BERGISCHE UNIVERSITAET  WUPPERTAL,BUW,DE,Wuppertal,participant,HES,f,738373.04,738373.04
1480560,999978239,642069,"""NATIONAL CENTER FOR SCIENTIFIC RESEARCH """"DEMOKRITOS""""""","""NCSR """"D""""""",EL,AGIA PARASKEVI,partner,REC,f,,0.00
1480561,954854324,642069,NVIDIA ARC GmbH,,DE,,partner,PRC,f,,0.00
1480562,999835843,642069,UNIVERSITY OF CYPRUS,UCY,CY,Nicosia,participant,HES,f,724137.84,724137.84
1480563,999977269,642069,TECHNISCHE UNIVERSITEIT EINDHOVEN,TU/e,NL,Eindhoven,participant,HES,f,312124.12,312124.12
1480564,999986969,642069,DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY,DESY,DE,HAMBURG,partner,REC,t,,0.00
1480565,965934440,642069,THE CYPRUS INSTITUTE,THE CYPRUS INSTITUTE,CY,NICOSIA,coordinator,HES,f,620411.80,620411.80
1480566,999839626,642069,UNIVERSITA DEGLI STUDI DI FERRARA,Unife,IT,Ferrara,participant,HES,f,258061.32,258061.32
1480644,999993468,844265,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,224933.76,224933.76
1480761,999588978,691209,PANEPISTIMIO KRITIS,UNIVERSITY OF CRETE,EL,RETHIMNO,coordinator,HES,f,216000.00,216000.00
1480762,972654018,691209,UNIVERSITY OF CENTRAL FLORIDA,UCF,US,Orlando,partner,HES,f,,0.00
1480759,999979888,691209,TECHNISCHE UNIVERSITAET WIEN,TU WIEN,AT,Wien,participant,HES,f,216000.00,216000.00
1480760,992204077,691209,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,partner,HES,f,,0.00
1480763,996624658,691209,THE WASHINGTON UNIVERSITY CORPORATION,,US,St Louis,partner,HES,f,,0.00
1480764,997166015,691209,THE PENNSYLVANIA STATE UNIVERSITY,,US,UNIVERSITY PARK PA,partner,HES,f,,0.00
1480765,999907720,691209,TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,,IL,Haifa,participant,HES,f,216000.00,216000.00
1480766,996383904,691209,YALE UNIVERSITY,,US,New Haven,partner,HES,f,,0.00
1480955,992204077,101024314,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,partner,HES,f,,0.00
1480956,999995796,101024314,UNIVERSITA DEGLI STUDI DI MILANO,UMIL,IT,Milano,coordinator,HES,f,251002.56,251002.56
1482494,999993468,101027251,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,212933.76,212933.76
1482612,998756718,885155,KEMIJSKI INSTITUT,NIC,SI,Ljubljana,coordinator,REC,f,1535500.00,1535500.00
1482613,999986387,885155,UNIVERSITAT DE BARCELONA,UB,ES,BARCELONA,participant,HES,f,955250.00,955250.00
1483043,999865234,101026616,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,ES,LEIOA,coordinator,HES,f,259398.72,259398.72
1483603,999993468,949119,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,1561158.74,1561158.74
1483604,999990267,949119,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,participant,REC,f,314591.26,314591.26
1483965,999993468,101028468,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,212933.76,212933.76
1486189,999992110,805031,STICHTING RADBOUD UNIVERSITEIT,,NL,Nijmegen,coordinator,HES,f,1500000.00,1500000.00
1486275,999547074,639366,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE,INRIA,FR,Le Chesnay Cedex,coordinator,REC,f,1311687.50,1311687.50
1486477,999977366,679924,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,coordinator,HES,f,1498725.00,1498725.00
1487879,999958548,750602,TOSHIBA EUROPE LIMITED,Toshiba Europe Limited,UK,STAINES UPON THAMES,coordinator,PRC,f,183454.80,183454.80
1490723,999977463,757772,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,coordinator,HES,f,0.00,0.00
1490724,999990267,757772,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,participant,REC,f,1477500.00,1477500.00
1490725,999977463,101025848,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,coordinator,HES,f,262948.80,262948.80
1490726,999869696,101025848,NATIONAL UNIVERSITY OF SINGAPORE PUBLIC COMPANY LIMITED BY GUARANTEE,NUS,SG,Singapore,partner,HES,f,,0.00
1491069,999547074,820445,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE,INRIA,FR,Le Chesnay Cedex,participant,REC,f,0.00,29070.00
1491070,909379075,820445,SWABIAN INSTRUMENTS GMBH,SI,DE,STUTTGART,participant,PRC,t,157847.50,306500.00
1491071,999580248,820445,INSTITUTO DE TELECOMUNICACOES,,PT,GLORIA E VERA CRUZ,participant,REC,f,169809.34,169809.34
1491072,934343189,820445,JPE B.V.,,NL,Maastricht Airpor,participant,PRC,t,126250.00,126250.00
1491073,915474749,820445,MY CRYO FIRM,MYCRYO,FR,Fontenay-sous-Bois,participant,PRC,t,235883.90,462572.50
1491074,951468248,820445,EXAIL,exail,FR,Saint Germain En Laye,participant,PRC,f,202562.50,202562.50
1491075,999974650,820445,UNIVERSITE DE GENEVE,UNIGE,CH,Geneve,participant,HES,f,460700.00,460700.00
1491076,999988909,820445,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,TNO,NL,DEN HAAG,participant,REC,f,322635.00,322635.00
1491077,999907914,820445,UNIVERSITAT BASEL,,CH,Basel,participant,HES,f,109720.16,109720.16
1491078,999619436,820445,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,participant,REC,f,763495.00,763495.00
1491079,999992401,820445,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,participant,REC,f,114289.84,114289.84
1491080,999911212,820445,SAP SE,,DE,Walldorf,participant,PRC,f,202375.00,202375.00
1491081,999991043,820445,KOBENHAVNS UNIVERSITET,UCPH,DK,KOBENHAVN,participant,HES,f,582962.50,582962.50
1491082,952865630,820445,SURF BV,,NL,UTRECHT,participant,PRC,f,110543.74,141750.00
1491083,950421327,820445,CRYSTALLINE MIRROR SOLUTIONS GMBH,CMS,AT,Wien,participant,PRC,t,83139.16,83139.16
1491084,999974747,820445,UNIVERSITY OF STUTTGART,USTUTT,DE,Stuttgart,participant,HES,f,306495.00,306495.00
1491085,909315637,820445,VERIQLOUD,,FR,Montrouge,participant,PRC,t,144700.00,144700.00
1491086,924659485,820445,ELEMENT SIX (UK) LIMITED,Element Six (UK) Limited,UK,HARWELL OXFORDSHIRE DIDCOT,participant,PRC,f,258060.00,258060.00
1491087,999990267,820445,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,participant,REC,f,549625.00,549625.00
1491088,999869114,820445,UNIVERSITAET INNSBRUCK,UIBK,AT,Innsbruck,participant,HES,f,899832.09,899832.09
1491089,999823912,820445,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,OEAW,AT,Wien,participant,REC,f,149241.25,149241.25
1491090,999997930,820445,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,624998.75,624998.75
1491091,999623704,820445,TOPTICA PHOTONICS SE,TOPTICA,DE,GRAEFELFING,participant,PRC,t,395250.00,395250.00
1491092,999977366,820445,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,coordinator,HES,f,2622650.66,2622650.66
1491093,909875521,820445,SORBONNE UNIVERSITE,,FR,PARIS,participant,HES,f,406500.00,406500.00
1491120,999547074,645622,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE,INRIA,FR,Le Chesnay Cedex,participant,REC,f,463750.00,463750.00
1491121,999897826,645622,UNIVERSITY OF HAIFA,UH,IL,HAIFA,participant,HES,f,343392.50,343392.50
1491122,999992110,645622,STICHTING RADBOUD UNIVERSITEIT,,NL,Nijmegen,participant,HES,f,352445.00,352445.00
1491123,985212414,645622,BUNDESDRUCKEREI GMBH,BDR,DE,Berlin,participant,PRC,f,217822.50,217822.50
1491124,999949236,645622,NXP SEMICONDUCTORS BELGIUM NV,NXP,BE,Leuven,participant,PRC,f,321460.00,321460.00
1491125,999988812,645622,RUHR-UNIVERSITAET BOCHUM,RUHR-UNIVERSITAET BOCHUM,DE,Bochum,participant,HES,f,342755.00,342755.00
1491126,999990655,645622,DANMARKS TEKNISKE UNIVERSITET,TECHNICAL UNIVERSITY OF DENMARK DTU,DK,KONGENS LYNGBY,participant,HES,f,383392.50,383392.50
1491127,999986581,645622,TECHNISCHE UNIVERSITAT DARMSTADT,,DE,DARMSTADT,participant,HES,f,358440.00,358440.00
1491128,999594701,645622,ACADEMIA SINICA,AS,TW,TAIPEI,participant,HES,f,0.00,113000.00
1491129,999977269,645622,TECHNISCHE UNIVERSITEIT EINDHOVEN,TU/e,NL,Eindhoven,coordinator,HES,f,708958.75,708958.75
1491130,999991334,645622,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,BE,LEUVEN,participant,HES,f,359375.00,359375.00
1491522,999997736,639560,AARHUS UNIVERSITET,AU,DK,Aarhus C,coordinator,HES,f,1499406.00,1499406.00
1491689,991256096,681311,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,coordinator,HES,f,1949570.00,1949570.00
1492201,999619436,747927,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,coordinator,REC,f,158121.60,158121.60
1494196,897379108,741002,UNIVERSITE GRENOBLE ALPES,UGA,FR,GRENOBLE,coordinator,HES,f,2454367.50,2454367.50
1494197,999997930,741002,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,thirdparty,REC,f,0.00,101085.00
1494243,989746000,811363,UNIVERSITE LE HAVRE NORMANDIE,ULHN,FR,Le Havre,participant,HES,f,240820.66,240820.66
1494244,884014060,811363,UNIVERSITE DE RENNES,UNIVREN,FR,RENNES,coordinator,HES,f,1561804.34,1561804.34
1495920,999907526,658173,THE UNIVERSITY OF BIRMINGHAM,UoB,UK,Birmingham,participant,HES,f,91727.40,91727.40
1495921,999975620,658173,UNIVERSITY COLLEGE LONDON,,UK,LONDON,coordinator,HES,f,91727.40,91727.40
1495925,955518483,832237,UNIVERSITE D'AIX MARSEILLE,AMU,FR,Marseille,coordinator,HES,f,2498937.50,2498937.50
1495936,923319624,765739,Electromagnetic Geoservices ASA,Electromagnetic Geoservices ASA,NO,Trondheim,partner,PRC,f,,0.00
1495937,999978433,765739,LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN,LMU MUENCHEN,DE,MUNCHEN,participant,HES,f,498432.96,498432.96
1495938,999990946,765739,KUNGLIGA TEKNISKA HOEGSKOLAN,KTH,SE,STOCKHOLM,participant,HES,f,527318.64,527318.64
1495939,888894568,765739,"PDC Center for High-Performance Computing , KTH",,SE,Stockholm,partner,HES,f,,0.00
1495940,955674459,765739,EXACT LAB SRL,EXACT LAB,IT,TRIESTE,partner,PRC,t,,0.00
1495941,999987648,765739,RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG,UHEI,DE,Heidelberg,coordinator,HES,f,498432.96,498432.96
1495942,999589851,765739,ELETTRA - SINCROTRONE TRIESTE SCPA,ELETTRA,IT,Basovizza Trieste,partner,REC,f,,0.00
1495943,888890542,765739,"Dipartimento di Scienze Chimiche e Farmaceutiche, Università degli Studi di Trieste",,IT,Trieste,partner,HES,f,,0.00
1495944,999886962,765739,SCUOLA NORMALE SUPERIORE,SNS,IT,PISA,participant,HES,f,516122.64,516122.64
1495945,999904616,765739,SYDDANSK UNIVERSITET,SDU,DK,Odense M,participant,HES,f,290081.88,290081.88
1495946,922871775,765739,"BioTools, Inc.",,US,Jupiter,partner,PRC,f,,0.00
1495947,888890432,765739,DELL S.P.A.,,IT,Milan,partner,PRC,f,,0.00
1495948,999990655,765739,DANMARKS TEKNISKE UNIVERSITET,TECHNICAL UNIVERSITY OF DENMARK DTU,DK,KONGENS LYNGBY,participant,HES,f,580163.76,580163.76
1495949,919708508,765739,NVIDIA GmbH,,DE,Wuerselen,partner,PRC,f,,0.00
1495950,999977851,765739,NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU,NTNU,NO,TRONDHEIM,participant,HES,f,572550.48,572550.48
1495951,903730668,765739,ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS,,FR,PARIS CEDEX 05,participant,HES,f,262875.60,262875.60
1497517,999997736,712721,AARHUS UNIVERSITET,AU,DK,Aarhus C,participant,HES,f,399895.00,399895.00
1497518,999978433,712721,LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN,LMU MUENCHEN,DE,MUNCHEN,participant,HES,f,0.00,0.00
1497519,999901318,712721,LUNDS UNIVERSITET,,SE,Lund,participant,HES,f,400000.00,400000.00
1497520,999619436,712721,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,participant,REC,f,690727.50,690727.50
1497521,897379108,712721,UNIVERSITE GRENOBLE ALPES,UGA,FR,GRENOBLE,thirdparty,HES,f,0.00,62440.00
1497522,990797674,712721,KARLSRUHER INSTITUT FUER TECHNOLOGIE,KIT,DE,Karlsruhe,participant,HES,f,394625.00,394625.00
1497523,919967692,712721,KEYSIGHT TECHNOLOGIES SPAIN SL,KEYSIGHT TECHNOLOGIES SPAIN,ES,Las Rozas De Madrid,participant,PRC,f,357500.00,357500.00
1497524,999997930,712721,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,1135681.25,1135681.25
1497877,999901318,668679,LUNDS UNIVERSITET,,SE,Lund,coordinator,HES,f,1990895.00,1990895.00
1499471,999990267,844161,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,coordinator,REC,f,131104.80,131104.80
1499496,999997930,795605,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,185076.00,185076.00
1499544,999993468,797121,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,195454.80,195454.80
1499602,999905101,852236,UNIVERSITY OF HAMBURG,UHAM,DE,Hamburg,coordinator,HES,f,1499640.00,1499640.00
1499603,999990267,852236,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,participant,REC,f,0.00,0.00
1499700,999979015,770754,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,1995128.00,1995128.00
1500732,999889290,897890,UNIVERSITY OF KWAZULU-NATAL,,ZA,Westville,partner,HES,f,,0.00
1500733,999862518,897890,UNIVERSIDAD DE SEVILLA,,ES,Sevilla,coordinator,HES,f,207163.20,207163.20
1501172,999980470,824143,FORSCHUNGSZENTRUM JULICH GMBH,FZJ,DE,JULICH,participant,REC,f,867943.75,867943.75
1501173,999986096,824143,UNIVERSITEIT GENT,UGent,BE,GENT,participant,HES,f,125000.00,125000.00
1501174,999454245,824143,UNITED NATIONS EDUCATIONAL SCIENTIFIC AND CULTURAL ORGANIZATION,ORGANISATION DES NATIONS UNIES POUR L'EDUCATION LA,FR,PARIS,participant,REC,f,112750.00,112750.00
1501175,906664821,824143,TRUST-IT SERVICES SRL,Trust-IT,IT,PISA,participant,PRC,t,152500.00,152500.00
1501176,999992401,824143,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,participant,REC,f,524621.25,524621.25
1501177,999606923,824143,FUNDACIO INSTITUT CATALA DE NANOCIENCIA I NANOTECNOLOGIA,ICN2-CERCA,ES,BELLATERRA (BARCELONA),participant,REC,f,950000.00,950000.00
1501178,999850878,824143,SCUOLA INTERNAZIONALE SUPERIORE DI STUDI AVANZATI DI TRIESTE,SISSA,IT,Trieste,participant,HES,f,935000.00,935000.00
1501179,999973971,824143,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,CH,LAUSANNE,participant,HES,f,1184325.00,1184325.00
1501180,999991722,824143,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,thirdparty,REC,f,0.00,250000.00
1501181,968741911,824143,E 4 COMPUTER ENGINEERING SPA,E4,IT,SCANDIANO,participant,PRC,t,80610.00,80610.00
1501182,999979500,824143,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,coordinator,REC,f,1580400.00,1580400.00
1501183,951678738,824143,COMMPLA SRL,Commpla Srl,IT,PISA,thirdparty,PRC,t,0.00,58500.00
1501184,999979015,824143,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,participant,HES,f,916000.00,916000.00
1501185,999813824,824143,ARM LIMITED,ARM,UK,CAMBRIDGE,participant,PRC,f,172407.50,172407.50
1501186,999843409,824143,CINECA CONSORZIO INTERUNIVERSITARIO,CINECA,IT,CASALECCHIO DI RENO BO,participant,REC,f,657500.00,657500.00
1501187,999655520,824143,BARCELONA SUPERCOMPUTING CENTER CENTRO NACIONAL DE SUPERCOMPUTACION,BSC CNS,ES,BARCELONA,participant,REC,f,237500.00,237500.00
1501364,999975620,757850,UNIVERSITY COLLEGE LONDON,,UK,LONDON,coordinator,HES,f,968817.50,968817.50
1501365,999981052,757850,KING'S COLLEGE LONDON,,UK,London,participant,HES,f,531181.50,531181.50
1501449,999907914,772834,UNIVERSITAT BASEL,,CH,Basel,participant,HES,f,950101.25,950101.25
1501450,999866883,772834,UNIVERSITAT WIEN,UNIVIE,AT,WIEN,participant,HES,f,364789.56,364789.56
1501451,999986678,772834,TECHNISCHE UNIVERSITAT BERLIN,TUB,DE,Berlin,coordinator,HES,f,665609.19,665609.19
1501645,999547074,101018180,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE,INRIA,FR,Le Chesnay Cedex,participant,REC,f,119361.88,238723.75
1501646,999779680,101018180,GRAND EQUIPEMENT NATIONAL DE CALCUL INTENSIF,GENCI,FR,Paris,participant,OTH,f,1845174.38,3690348.75
1501647,999978045,101018180,UNIVERSITY OF GALWAY,OLLSCOIL NA GAILLIMHE,IE,Galway,participant,HES,f,170300.00,340600.00
1501648,999980470,101018180,FORSCHUNGSZENTRUM JULICH GMBH,FZJ,DE,JULICH,coordinator,REC,f,2404263.10,4808526.25
1501649,893423545,101018180,PARITY QUANTUM COMPUTING GMBH,ParityQC,AT,Innsbruck,participant,PRC,t,83455.00,166910.00
1501650,999984059,101018180,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,MUNCHEN,participant,REC,f,22279.38,44558.75
1501651,999992401,101018180,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,participant,REC,f,182116.88,364233.75
1501652,999778419,101018180,EURICE EUROPEAN RESEARCH AND PROJECT OFFICE GMBH,,DE,ST INGBERT,participant,PRC,t,193391.25,386782.50
1501653,999979500,101018180,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,participant,REC,f,143040.00,286080.00
1501654,996058081,101018180,BULL SAS,BULL,FR,Les Clayes Sous Bois,participant,PRC,f,559291.88,1118583.75
1501655,893663911,101018180,FLYSIGHT SRL,,IT,Livorno,participant,PRC,t,38062.50,76125.00
1501656,972434119,101018180,PARTEC AG,PARTEC,DE,Munchen,thirdparty,PRC,t,0.00,0.00
1501657,999869114,101018180,UNIVERSITAET INNSBRUCK,UIBK,AT,Innsbruck,participant,HES,f,86831.25,173662.50
1501658,999843409,101018180,CINECA CONSORZIO INTERUNIVERSITARIO,CINECA,IT,CASALECCHIO DI RENO BO,participant,REC,f,14062.50,28125.00
1501659,999997930,101018180,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,117432.50,234865.00
1501660,933906883,101018180,CENTRALESUPELEC,,FR,GIF SUR YVETTE,thirdparty,HES,f,0.00,0.00
1501661,999655520,101018180,BARCELONA SUPERCOMPUTING CENTER CENTRO NACIONAL DE SUPERCOMPUTACION,BSC CNS,ES,BARCELONA,participant,REC,f,20937.50,41875.00
1501662,909875521,101018180,SORBONNE UNIVERSITE,,FR,PARIS,thirdparty,HES,f,0.00,0.00
1501903,999997930,863481,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,1895636.00,1895636.00
1502057,999974553,659545,UNIVERSITEIT LEIDEN,ULEI,NL,Leiden,coordinator,HES,f,177598.80,177598.80
1502627,999873867,657424,FYZIKALNI USTAV AV CR V.V.I,FZU,CZ,Praha 8,coordinator,HES,f,142720.80,142720.80
1504038,908462813,946528,DELFT CIRCUITS B.V.,Delft Circuits,NL,DELFT,coordinator,PRC,t,1957036.00,2804016.25
1504227,999909175,951852,STMICROELECTRONICS FRANCE,,FR,MONTROUGE,participant,PRC,f,204558.75,204558.75
1504228,999958645,951852,HITACHI EUROPE LIMITED,,UK,Stoke Poges,participant,PRC,f,399671.25,399671.25
1504229,907610668,951852,QUANTUM MOTION TECHNOLOGIES LTD,QMT,UK,LONDON,participant,PRC,t,550126.00,550126.25
1504230,999606438,951852,IHP GMBH - LEIBNIZ INSTITUTE FOR HIGH PERFORMANCE MICROELECTRONICS,LEIBNIZ-INSTITUT FUR INNOVATIVE MIKROELEKTRONIK,DE,Frankfurt Oder,participant,REC,f,300375.00,300375.00
1504231,999980470,951852,FORSCHUNGSZENTRUM JULICH GMBH,FZJ,DE,JULICH,participant,REC,f,600561.25,850561.25
1504232,999988909,951852,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,TNO,NL,DEN HAAG,participant,REC,f,1099841.25,1099841.25
1504233,999907914,951852,UNIVERSITAT BASEL,,CH,Basel,participant,HES,f,199982.50,199982.50
